name,salary_from,salary_to,salary_currency,area_name,published_at
Инженер-проектировщик внутренних инженерных систем,,800.0,USD,Москва,2005-09-12T17:01:06+0400
Software Engineer (488878),,,,Нижний Новгород,2005-08-15T13:29:02+0400
Software Engineer (487916),,,,Нижний Новгород,2005-08-15T13:31:00+0400
Technical Consultant Engineer (480215),,,,Нижний Новгород,2005-08-15T13:33:56+0400
Инженер-проектировщик по электрике,,800.0,USD,Москва,2005-09-12T17:01:06+0400
Undergraduate Intern Technical (471230),,,,Санкт-Петербург,2005-08-15T13:36:47+0400
Инженер-проектировщик систем безопасности,,800.0,USD,Москва,2005-09-12T17:01:06+0400
Старший программист С++,,1400.0,USD,Москва,2005-08-15T13:40:57+0400
Инженер-тестировщик программного обеспечения,,800.0,USD,Москва,2005-08-15T13:41:27+0400
Специалист по техподдержке (сменный график),,600.0,USD,Москва,2005-08-15T13:41:46+0400
Программист C++,,1200.0,USD,Москва,2005-08-15T13:42:07+0400
Инженер-пусконаладчик,,700.0,USD,Москва,2005-08-15T13:43:36+0400
Web-разработчик,,1200.0,USD,Москва,2005-09-08T10:11:13+0400
Инженер-сметчик,,700.0,USD,Москва,2005-09-12T17:01:06+0400
IT CRM Systems Analyst,,,,Москва,2005-08-15T13:54:46+0400
Инженер-тестировщик,,700.0,USD,Москва,2005-09-12T17:01:07+0400
Менеджер по информ.безопасности,,1500.0,USD,Москва,2005-09-12T17:01:07+0400
Менеджер проектов,,1500.0,USD,Москва,2005-09-12T17:01:07+0400
"Менеджер проектов направления ""Организация и технология защиты информации""",,900.0,USD,Москва,2005-09-12T17:01:15+0400
Программист 1С,,,,Москва,2005-09-14T14:48:37+0400
Монтажник систем безопасности,,600.0,USD,Москва,2005-08-15T14:12:18+0400
Нормоконтролер проектно-сметной документации,,700.0,USD,Москва,2005-09-12T17:01:16+0400
Программист,,1000.0,USD,Москва,2005-08-15T14:16:14+0400
Driver,,600.0,USD,Москва,2005-08-15T14:21:04+0400
Driver,,600.0,USD,Москва,2005-08-15T14:23:38+0400
"SAP HR Specialist, Москва (без командировок)",,2500.0,USD,Москва,2005-09-22T14:45:52+0400
Специалист по видеонаблюдению,,1000.0,USD,Москва,2005-09-12T17:01:16+0400
Hotel Experienced Business System (PMS) Consultant,,2000.0,USD,Москва,2005-08-15T14:30:14+0400
Менеджер по продажам ПО IBM,,2000.0,USD,Москва,2005-09-22T16:29:06+0400
Руководитель технического отдела,,1500.0,USD,Москва,2005-08-15T14:40:34+0400
Системный разработчик С/С++ (Windows),,1200.0,USD,Москва,2005-08-15T14:47:36+0400
Разработчик С/С++ (Windows/Win32 Api),,1000.0,USD,Москва,2005-08-15T14:51:14+0400
Консультант по Axapta,,,,Москва,2005-08-15T14:56:55+0400
Продюсер (руководитель проектов),,1500.0,USD,Москва,2005-11-16T14:23:29+0300
Менеджер по международному маркетингу,,600.0,USD,Москва,2005-09-29T14:29:38+0400
"Аналитик, специалист по мониторингу",,,,Москва,2005-09-12T17:35:20+0400
Sales director,,1500.0,USD,Киев,2005-09-05T10:44:31+0400
Тестер ПО,,400.0,USD,Москва,2005-08-26T16:34:24+0400
Специалст по информационным технологиям (IT specialist),,1100.0,USD,Москва,2005-08-15T15:13:26+0400
SW инженер (J2ME),,1200.0,USD,Санкт-Петербург,2005-08-22T11:23:24+0400
Менеджер по маркетингу (аналитика),,,,Россия,2005-10-19T13:36:40+0400
СИСТЕМНЫЙ АРХИТЕКТОР,,2000.0,USD,Санкт-Петербург,2005-08-22T11:23:24+0400
Менеджер по маркетингу (продвижение),,,,Россия,2005-10-19T13:36:40+0400
Консультант по бухгалтерскому и налоговому учёту (специалист по внедрению 1С:Бухгалтерия 7.7),,1500.0,USD,Москва,2005-08-15T16:00:08+0400
Системный администратор (код: U-SA),,1500.0,USD,Москва,2005-08-15T16:06:35+0400
Старший системный администратор (код: SU-SA),,2000.0,USD,Москва,2005-08-15T16:07:46+0400
Тестировщик (QA- Re),,700.0,USD,Москва,2005-08-15T16:09:59+0400
Бизнес/Системный аналитик (код: FB/SA-Re),,,,Москва,2005-08-15T16:12:02+0400
Старший бизнес-аналитик (SBC- F1),,3000.0,USD,Москва,2005-08-15T16:13:52+0400
Менеджер по продажам (код: SM),,2500.0,USD,Москва,2005-08-15T16:17:11+0400
Программист VB (код: VBCD-F1),,1200.0,USD,Москва,2005-08-15T16:19:03+0400
"Администратор БД, программист (код: DBA-LS)",,1400.0,USD,Москва,2005-08-15T16:21:31+0400
"Программист C++, SQL (код: CSQL-LS)",,1400.0,USD,Москва,2005-08-15T16:23:53+0400
Программист C++ под Windows (код: WinC++FT),,1200.0,USD,Москва,2005-08-15T16:25:49+0400
Java программист (код: JD-Re),,1500.0,USD,Москва,2005-08-15T16:27:10+0400
Бизнес-консультант (код: BC-BO-F),,3000.0,USD,Москва,2005-08-15T16:29:32+0400
Бизнес/Системный аналитик (код: FB/SA-Re),,,,Москва,2005-08-15T16:31:18+0400
"Заместитель руководителя проекта по сопровождению системы ""Босс-кадровик""",,2000.0,USD,Москва,2005-12-05T16:24:05+0300
Администратор Oracle,,,,Москва,2005-11-30T15:19:29+0300
Главный специалист отдела телекоммуникационных и аппаратных средств Процессингового центра,,800.0,USD,Москва,2005-08-15T16:51:06+0400
Бренд-менеджер по оборудованию систем связи (АТС),,1900.0,USD,Москва,2005-08-15T16:59:26+0400
Ведущий специалист/ Главный специалист Управления сопровождения розничных операций IT-департамента,,1200.0,USD,Москва,2005-08-15T17:01:11+0400
Менеджер по подбору персонала,,1000.0,USD,Москва,2005-08-15T17:17:41+0400
Ведущий инженер-проектировщик,,,,Украина,2005-09-17T21:33:39+0400
Программист Oracle,,1800.0,USD,Москва,2005-10-25T10:29:54+0400
Программист PL\SQL разработчик,,1800.0,USD,Москва,2005-10-25T10:30:03+0400
Ведущий GUI-разработчик,,1500.0,USD,Москва,2005-10-25T09:36:41+0400
Системный аналитик,,1700.0,USD,Москва,2005-10-25T09:39:23+0400
Главный специалист по поддержке Lotus Notes/Domino (IK-M-Lotus),,2000.0,USD,Москва,2005-08-15T17:47:51+0400
Начальник отдела технического администрирования (телекоммуникации) (IT-M-НОТА),,,,Москва,2005-08-15T17:58:15+0400
Начальник отдела управления качеством и эксплуатацией (телекоммуникации) (IK-M-НОУКач.),,,,Москва,2005-10-10T10:58:40+0400
Sales Executive Manager (IK-R-SEM_RiskSys.),,,,Москва,2005-12-28T15:54:28+0300
Программист ASP,,1300.0,USD,Москва,2005-08-15T18:09:12+0400
Заместитель Генерального Директора,,,,Москва,2005-08-15T18:11:56+0400
Руководитель сектора,,,,Москва,2005-08-15T18:19:02+0400
Менеджер по продукту (Microsoft) г.Москва,,,,Москва,2005-09-12T19:22:07+0400
Менеджер по продажам г.Санкт-Петербург,,,,Санкт-Петербург,2005-09-12T19:22:07+0400
Региональный представитель в г.Екатеринбурге,,,,Екатеринбург,2005-12-02T18:35:36+0300
Региональный представитель в г.Санкт-Петербурге,,,,Санкт-Петербург,2005-08-15T18:43:36+0400
Региональный представитель в г.Нижнем Новгород,,,,Нижний Новгород,2005-10-11T11:17:41+0400
Региональный представитель в г.Волгоград,,,,Волгоград,2005-10-11T11:17:54+0400
Аниматор,,1100.0,USD,Москва,2005-08-15T18:51:30+0400
Сервис-инженер по сложной электронике,,,,Москва,2005-12-26T09:59:54+0300
Personnal Assistant,,,,Москва,2005-09-11T19:31:07+0400
Project Manager (Web – partnership programs),,,,Москва,2005-08-15T21:14:25+0400
Менеджер проекта «OZON-Multimedia&Soft»,,,,Москва,2005-08-15T21:34:22+0400
Менеджер проекта управления телекоммуникаций,,,,Москва,2005-09-28T09:01:03+0400
Телефонный оператор-консультант (код 070),,650.0,USD,Москва,2005-09-12T16:20:33+0400
J2EE программист,,2000.0,USD,Москва,2005-10-25T09:39:53+0400
Технический писатель,,,,Москва,2005-09-14T14:48:35+0400
Web-программист,,1500.0,USD,Москва,2005-10-25T09:40:11+0400
Тестировщик,,,,Москва,2005-09-05T14:59:09+0400
Специалист  по внедрению и сопровождению,,,,Москва,2005-10-25T10:30:52+0400
Ведущий разработчик,,,,Москва,2005-09-14T14:48:35+0400
Менеджер по продажам,,2000.0,USD,Москва,2005-08-16T10:48:40+0400
Специалист в офис продаж (код вакансии 069),,650.0,USD,Москва,2005-09-12T16:20:34+0400
Системный администратор,,1500.0,USD,Москва,2005-09-08T15:45:13+0400
"Директор по разработке, Технический директор",2500.0,3000.0,USD,Москва,2005-11-25T17:02:04+0300
Специалист по регистрации,,,,Москва,2005-08-16T11:45:40+0400
Системный архитектор,,2000.0,USD,Москва,2005-10-10T18:16:33+0400
Channel marketing manager,,2200.0,USD,Москва,2005-09-20T14:32:58+0400
Retail channel marketing manager,,2200.0,USD,Москва,2005-09-20T14:32:59+0400
Research Scientist,,,,Москва,2005-08-16T12:51:00+0400
Research Scientist,,,,Санкт-Петербург,2005-08-16T12:54:04+0400
Research Scientist,,,,Россия,2005-08-16T12:56:15+0400
Research Scientist,,,,Нижний Новгород,2005-08-16T12:59:33+0400
Программист 1С,,1000.0,USD,Санкт-Петербург,2005-09-01T13:38:07+0400
Системный администратор,,1200.0,USD,Москва,2005-08-16T13:57:51+0400
Инженер группы технической поддержки клиентов,,800.0,USD,Москва,2005-08-16T14:02:42+0400
Архитектор .Net,,,,Москва,2005-09-14T14:48:35+0400
Тестировщик 1С,,,,Москва,2005-09-14T14:48:36+0400
Тестировщик,,,,Москва,2005-09-14T14:48:36+0400
Инженер службы сервиса,,,,Москва,2005-09-14T14:48:36+0400
Инженер группы систем управления ИТ-инфраструктурой,,900.0,USD,Москва,2005-10-31T19:39:00+0300
Программист С++,,,,Москва,2005-09-14T14:48:36+0400
Проектировщик направление системы связи,,,,Москва,2005-08-16T14:51:55+0400
Системный администратор в компьютерную компанию,,,,Москва,2005-08-23T17:13:37+0400
Программист - разработчик в крупную компанию,,1000.0,USD,Москва,2005-08-23T17:13:51+0400
Специалист по поддержке и развитию ERP системы,,1000.0,USD,Москва,2005-08-23T17:14:08+0400
Менеджер по регионам,,,,Москва,2005-09-14T14:48:37+0400
Branch координатор,,600.0,USD,Москва,2005-08-16T15:20:23+0400
Секретарь отдела продаж,,,,Москва,2005-08-16T15:25:40+0400
IT- администратор/Администратор проектов,,1300.0,USD,Москва,2005-08-16T15:27:19+0400
Web -верстальщик в компьютерную фирму,,,,Москва,2005-08-16T15:29:20+0400
Information system analyst-Front office,,2000.0,USD,Москва,2005-09-27T17:11:59+0400
Information Systems Analyst - Back office,,1800.0,USD,Москва,2005-09-27T17:10:43+0400
Региональный менеджер в крупную компанию-дистрибутор компьютерной техники,,3500.0,USD,Москва,2005-09-16T13:09:11+0400
"Менеджер по развитию направления, эксклюзивная продукция (периферия: модемы, мыши, клавиатуры, колонки) в компанию - дистрибутор компьютерной техники",,2500.0,USD,Москва,2005-08-31T11:05:26+0400
Менеджер по продажам ( sales manager ) в крупную компанию - дистрибутор компьютерной техники,,,,Москва,2005-08-16T15:59:35+0400
Менеджер по развитию проекта/Редактор,,,,Москва,2005-08-16T16:02:01+0400
Руководитель сервисного отдела,,1500.0,USD,Москва,2005-08-23T18:13:13+0400
Специалист по внедрению (CRM системы),,,,Москва,2005-11-07T12:28:38+0300
Field Solution Manager,,,,Москва,2005-08-26T11:16:28+0400
Менеджер по маркетингу,,1500.0,USD,Москва,2005-08-16T16:32:00+0400
Программист/системный администратор,,1200.0,USD,Москва,2005-08-16T16:35:43+0400
Руководитель отдела продаж,,2500.0,USD,Москва,2005-08-16T16:37:44+0400
Project Manager,,,,Москва,2005-08-16T16:50:50+0400
Менеджер по продажам / по развитию бизнеса,,,,Москва,2005-08-16T17:10:49+0400
Менеджер по работе с корпративными клиентами,,,,Москва,2005-08-16T17:15:14+0400
Инженер поддержки (специалист anykey-щик),,900.0,USD,Москва,2005-08-16T17:17:36+0400
Менеджер по работе с корпоративными клиентами (Банковский сектор),,,,Москва,2005-08-16T17:25:31+0400
PC/LAN Support Specialist,,,,Москва,2005-08-16T17:25:55+0400
Инженер-консультант по системам безопасности (видеонаблюдение),,2500.0,USD,Москва,2005-10-12T14:45:27+0400
Инженер-проектировщик СКС,,1000.0,USD,Москва,2005-08-16T17:35:55+0400
Инженер по ремонту электроники,,1000.0,USD,Москва,2005-08-16T17:41:38+0400
Unix Tools Software Engineer,,2000.0,USD,Москва,2005-12-12T11:51:11+0300
PR-менеджер,,,,Москва,2005-08-16T18:11:10+0400
Руководитель службы информационной безопасности,,,,Нижний Новгород,2005-08-16T18:15:44+0400
Администратор информационной безопасности,,,,Нижний Новгород,2005-08-16T18:22:27+0400
Producer assistant/producer,,1500.0,USD,Москва,2005-08-16T19:05:05+0400
Менеджер - логист,,,,Москва,2005-09-06T18:49:37+0400
Консультант по внедрению,600.0,,USD,Москва,2005-12-21T10:12:27+0300
Оператор HelpDesk,,,,Москва,2005-08-16T19:42:26+0400
Специалист по оборудованию SDH,,900.0,USD,Москва,2005-09-14T10:03:15+0400
Инженер технической поддержки,,800.0,USD,Москва,2005-08-22T08:38:25+0400
Менеджер по организации транспортных перевозок,,500.0,USD,Россия,2005-09-13T09:43:43+0400
Руководитель крупного ERP-проекта,,6500.0,USD,Москва,2005-08-23T08:32:18+0400
Декларант,,,,Россия,2005-08-17T08:21:35+0400
Инженер по комьютерному оборудованию,,,,Москва,2005-08-17T09:10:24+0400
Project Coordinator,,,,Москва,2005-08-17T09:28:04+0400
JAVA-разработчик,,,,Беларусь,2005-09-19T09:46:50+0400
Architect,,,,Москва,2005-12-19T15:08:58+0300
Тестировщик ПО.,,,,Москва,2005-09-06T10:38:32+0400
Бухгалтер,,550.0,USD,Москва,2005-08-17T09:53:56+0400
Контент-редактор сайта Russia-ic.com,,,,Москва,2005-08-17T10:22:06+0400
CIO/Директор по IT в западный банк.,,10000.0,USD,Москва,2005-08-17T10:50:32+0400
Управляющий проeктами,,2500.0,USD,Москва,2005-08-17T10:56:50+0400
Руководитель учебного центра,,,,Москва,2005-09-05T11:12:16+0400
Маркетолог,,,,Москва,2005-08-23T17:09:10+0400
Сервис - инженер,,700.0,USD,Санкт-Петербург,2005-08-17T11:46:39+0400
Инженер по телекоммуникациям,,,,Москва,2005-08-17T11:47:54+0400
Системный администратор,,,,Москва,2005-08-17T11:50:12+0400
МЕНЕДЖЕР ПО РАБОТЕ С ТЕНДЕРНОЙ ДОКУМЕНТАЦИЕЙ,,,,Москва,2005-08-17T11:52:57+0400
Специалист по технической поддержке,,,,Москва,2005-08-17T11:57:12+0400
"Менеджер по развитию направления (цифровая фототехника, аудио-, видеотехника, ноутбуки) в компанию-дистрибутор компьютерной техники",,,,Москва,2005-08-31T11:05:26+0400
МЕНЕДЖЕР ПО ЗАКУПКАМ,,,,Москва,2005-08-17T12:27:43+0400
СПЕЦИАЛИСТ ПО СКЛАДУ,,,,Москва,2005-08-17T12:29:56+0400
Менеджер по работе с корпоративными заказчиками,,,,Москва,2005-08-17T12:31:22+0400
Инженер-программист С++,,,,Москва,2005-09-16T16:23:39+0400
IT-Консультант (сопровождение ПО),,1250.0,USD,Москва,2005-08-17T12:32:36+0400
Бизнес-аналитик,,1500.0,USD,Москва,2005-10-25T09:52:12+0400
Системный аналитик (банковское ПО),,2000.0,USD,Москва,2005-10-25T10:29:25+0400
Технический писатель,,700.0,USD,Москва,2005-10-25T09:52:43+0400
Менеджер по маркетингу,,1500.0,USD,Москва,2005-08-17T12:41:16+0400
PR-менеджер в  области IT/telecom,,1500.0,USD,Москва,2005-08-22T20:51:46+0400
Проект по модернизации web-сайта,,,,Украина,2005-08-31T16:15:49+0400
Консультант по внедрению систем управления предприятием (ERP),,900.0,USD,Москва,2005-12-09T09:33:23+0300
Менеджер по маркетингу,,1000.0,USD,Москва,2005-09-12T09:38:46+0400
Начальник участка по производству мебели,,1200.0,USD,Москва,2005-08-17T13:04:00+0400
Программист .NET,,,,Москва,2005-11-07T12:02:10+0300
Специалист по работе с корпоративными клиентами,,,,Москва,2005-08-17T13:08:30+0400
Data Base Administrator/ Администратор базы данных,,800.0,USD,Москва,2005-08-17T13:18:03+0400
ПРОГРАММИСТ NAVISION,,2500.0,USD,Москва,2005-08-17T13:19:29+0400
Менеджер по работе с корпоративными клиентами,,1000.0,USD,Санкт-Петербург,2005-08-30T18:26:44+0400
Технолог мебельного производства,,500.0,USD,Москва,2005-08-17T13:28:54+0400
Менеджер отдела продаж (направление информбезопасность),,,,Москва,2005-11-07T12:27:48+0300
ASP/SQL Programmer,,1600.0,USD,Москва,2005-11-14T18:55:17+0300
Директор IT,1500.0,2000.0,USD,Москва,2005-10-25T15:02:25+0400
Системный администратор,,,,Москва,2005-10-11T09:43:46+0400
Начальник отдела инженерных систем,,2000.0,USD,Москва,2005-08-17T14:05:51+0400
"Заместитель директора Бухгалтерской компании по развитию автоматизированного учета на предприятиях Корпорации «ОМЗ» (С.-Петербург, Колпино)",2000.0,3000.0,USD,Россия,2005-10-20T10:23:26+0400
Руководителя проектов/инженера по комплексным системам безопасности,,1500.0,USD,Москва,2005-08-17T14:07:28+0400
Руководитель проектов/инженера по презентационным (мультимедиа) системам,,1500.0,USD,Москва,2005-08-17T14:08:33+0400
Технический писатель,,600.0,USD,Москва,2005-08-17T14:10:27+0400
E-Marketing Sales Manager,,,,Москва,2005-08-17T14:31:31+0400
Администратор – программист 1С,,,,Москва,2005-09-12T10:07:17+0400
Ведущий  программист 1С,,,,Москва,2005-09-27T14:01:59+0400
Региональный менеджер,,1500.0,USD,Москва,2005-08-17T16:17:16+0400
Руководитель отдела,,,,Санкт-Петербург,2005-08-17T16:19:05+0400
Начальник отдела продаж,,3000.0,USD,Москва,2005-08-17T16:19:06+0400
Торговый представитель,,1000.0,USD,Курск,2005-08-17T16:21:27+0400
Руководитель интернет-проекта (вакансия БЛМ КОНСОРТ),,2500.0,USD,Москва,2005-08-17T16:42:30+0400
Программист-консультант,,,,Санкт-Петербург,2005-09-16T16:26:30+0400
Программист БД (MS SQL Server),,1200.0,USD,Москва,2005-09-12T10:12:49+0400
Системный аналитик,,500.0,USD,Москва,2005-09-19T16:26:07+0400
Руководитель интернет-проекта (вакансия БЛМ КОНСОРТ),,2500.0,USD,Москва,2005-08-17T16:51:24+0400
Аналитик по автоматизации работы агентов Call Center,,2000.0,USD,Москва,2005-08-17T16:54:19+0400
БИЗНЕС-АНАЛИТИК.,,2500.0,USD,Москва,2005-08-17T17:05:33+0400
Системный Администратор,,1100.0,USD,Москва,2005-08-17T17:36:13+0400
Директор магазина розничной торговли аудио/видео продукцией,,1400.0,USD,Москва,2005-09-13T12:48:42+0400
Ведущий специалист отдела планирования систем коммутации,,,,Москва,2005-08-17T18:07:34+0400
Head of Asset Management IT Group/Project Manager (IK-AMPM),,,,Москва,2005-10-17T11:27:19+0400
Программист PowerBuilder (IK-R- PowerBuilder).,,2000.0,USD,Москва,2005-08-17T18:42:24+0400
Ведущий инженер - администратор серверов,,1200.0,USD,Москва,2005-10-03T11:52:20+0400
Специалист по Lotus,,,,Москва,2005-08-17T19:12:47+0400
Web-дизайнер,,,,Москва,2005-08-17T19:21:24+0400
Senior C++ Developer (CORBA),,2000.0,USD,Москва,2005-08-17T20:10:19+0400
Sales specialist (for recent graduates or students),,,,Москва,2005-08-18T09:47:34+0400
Технический редактор,,600.0,USD,Москва,2005-08-18T09:53:12+0400
Программист 1С,,,,Москва,2005-08-18T09:59:04+0400
Программист,,650.0,USD,Москва,2005-09-07T17:12:39+0400
Инженер-программист,,750.0,USD,Москва,2005-09-07T17:12:14+0400
Lead Consultant (OSP) in The International Telecommunication Company,,,,Москва,2005-08-18T10:41:09+0400
Руководитель направления сервисной логистики,,,,Москва,2005-11-16T10:45:06+0300
Ведущий разработчик,,2000.0,USD,Москва,2005-08-30T15:32:47+0400
Инженер - проектировщик,,800.0,USD,Москва,2005-08-18T10:49:29+0400
R&D department specialist (Design engineer),,800.0,USD,Москва,2005-08-18T10:51:48+0400
Раскрутка сайта,,300.0,USD,Москва,2005-08-18T10:53:28+0400
Data Base Manager (CRM Project Implementation),,4500.0,USD,Москва,2005-10-04T15:44:01+0400
"Программист MS Visual C++ , SQL",,800.0,USD,Москва,2005-08-25T10:08:04+0400
"Программист C, Delphi",,800.0,USD,Москва,2005-08-25T10:08:04+0400
Бизнес/Системный аналитик (код: FB/SA-Re),,,,Москва,2005-08-18T11:21:52+0400
Ведущий инженер по тестированию Web-приложений,,1300.0,USD,Москва,2005-08-26T09:33:23+0400
Бизнес-консультант (код: BC-BO-F),,3000.0,USD,Москва,2005-08-18T11:28:11+0400
Программист VB (код: VBCD-F1),,1200.0,USD,Москва,2005-08-18T11:30:00+0400
Java программист (код: JD-Re),,1500.0,USD,Москва,2005-08-18T11:31:31+0400
"Программист C++, SQL (код: CSQL-LS)",,1400.0,USD,Москва,2005-08-18T11:34:14+0400
"Администратор БД, программист (код: DBA-LS)",,1400.0,USD,Москва,2005-08-18T11:35:40+0400
Инженер ПТО (антенные системы телевидения),,700.0,USD,Москва,2005-09-20T17:13:06+0400
Старший бизнес-аналитик (SBC- F1),,3000.0,USD,Москва,2005-08-18T11:42:57+0400
"HTML-верстальщик, веб-мастер",,600.0,USD,Москва,2005-08-24T14:39:53+0400
WEB-дизайнер,,,,Москва,2005-08-30T09:59:44+0400
Системный администратор (код вакансии: ОСР),,1000.0,USD,Москва,2005-08-29T10:30:35+0400
Специалист по тестированию торгового оборудования,,600.0,USD,Москва,2005-08-18T12:25:48+0400
Системный администратор,,600.0,USD,Москва,2005-08-18T12:29:51+0400
Специалист по технической поддержке,,600.0,USD,Москва,2005-08-29T10:30:35+0400
RPG programmer,,,,Киев,2005-12-23T11:26:24+0300
ИТ-директор,,1500.0,USD,Москва,2005-08-24T13:06:39+0400
Системный администратор,,1100.0,USD,Москва,2005-09-21T11:14:14+0400
Программист 1С,,,,Москва,2005-08-18T13:58:46+0400
Консультант - стажер по внедрению Oracle Financial Analyzer (OFA),,,,Москва,2005-09-19T18:52:53+0400
"Заместитель начальника Управления связи, защиты информации и РТО",,,,Москва,2005-09-07T14:26:15+0400
Программист-разработчик ПО,,,,Москва,2005-08-18T14:53:24+0400
"Программист C++ (3D, CAD)",,1700.0,USD,Москва,2005-08-18T14:58:36+0400
Сотрудник отдела продаж,,,,Москва,2005-08-29T11:05:28+0400
Руководитель проекта создания локальной службы сопровождения,,,,Москва,2005-08-18T15:14:36+0400
Технический директор,,1500.0,USD,Москва,2005-08-18T15:15:02+0400
Контент-редактор сайта Russia-ic.com,,,,Москва,2005-08-18T15:19:13+0400
"Программист C++ (3D, CAD)",,1800.0,USD,Москва,2005-08-18T15:37:03+0400
Менеджер по работе с операторами сотовой связи,,,,Россия,2005-08-18T15:50:36+0400
Системный-аналитик,,1800.0,USD,Москва,2005-08-18T15:51:22+0400
Ведущий разработчик Java (код СЕО),,,,Москва,2005-09-26T11:09:01+0400
Технический писатель,,700.0,USD,Москва,2005-10-12T09:39:43+0400
Руководитель Интернет-проекта/Маркетолог,,,,Москва,2005-08-18T16:10:04+0400
Менеджер по развитию проекта/Редактор,,,,Москва,2005-08-18T16:13:05+0400
Веб мастер,,800.0,USD,Москва,2005-08-18T16:19:12+0400
Ведущий разработчик Java (код-СЕО),,,,Москва,2005-08-18T16:24:32+0400
Ведущий Java-разработчик (код МК),,,,Москва,2005-10-03T12:03:52+0400
Программист 1С 8.0,,,,Москва,2005-08-29T11:07:04+0400
Менеджер по расчетам,,800.0,USD,Москва,2005-08-18T16:34:04+0400
Математик-программист (группа цифровой обработки),,600.0,USD,Санкт-Петербург,2005-10-06T12:33:33+0400
Системный администратор,,1500.0,USD,Москва,2005-08-25T10:22:06+0400
Ведущий программист (новый проект),,2000.0,USD,Москва,2005-09-27T14:01:59+0400
Ведущий консультант по бюджетированию (код-ЕР),,,,Москва,2005-09-05T11:16:17+0400
Дизайнер,,,,Москва,2005-08-18T17:02:16+0400
Инженер по сетям передачи данных (СПД),,,,Москва,2005-12-09T19:03:58+0300
Технический специалист в отдел продаж,,800.0,USD,Москва,2005-10-21T18:08:43+0400
Программист 1С,,1100.0,USD,Москва,2005-08-18T17:27:14+0400
Customer Support Specialist  (HelpDesk),,,,Нижний Новгород,2005-08-18T17:28:03+0400
Программист,,1000.0,USD,Москва,2005-08-18T17:35:31+0400
Account manager (Internet marketing agency),,,,Москва,2005-09-12T15:30:05+0400
Researcher,,2000.0,USD,Москва,2005-09-12T15:15:19+0400
Customs Coordinator,,1600.0,USD,Москва,2005-08-18T18:14:58+0400
Менеджер по продаже информационной системы по электронным компонентам,800.0,1000.0,USD,Москва,2005-11-16T17:37:28+0300
Бизнес-аналитик/Руководитель отдела,,3000.0,USD,Москва,2005-08-18T18:38:53+0400
Программист Отдела биллинга,,,,Москва,2005-08-18T19:07:31+0400
Менеджер по продажам (Вакансия от А-Класс),,,,Москва,2005-08-19T09:45:48+0400
Руководитель проектов системной интеграции,,,,Москва,2005-10-27T12:14:43+0400
Руководитель отдела по продажам ресторанных решений,,3000.0,USD,Москва,2005-08-19T10:12:27+0400
Системный администратор,,800.0,USD,Москва,2005-08-19T10:12:57+0400
Integration manager,,3500.0,USD,Москва,2005-08-19T10:35:12+0400
Администратор сайта,,,,Москва,2005-08-19T10:36:37+0400
"Программист C++ (3D, CAD)",,1700.0,USD,Москва,2005-08-19T10:44:46+0400
"Программист C++ (3D, CAD)",,1800.0,USD,Москва,2005-08-19T10:45:36+0400
Change & Knowledge Manager,,3500.0,USD,Москва,2005-08-19T10:46:00+0400
Webmaster for Intranet Russia,,1200.0,USD,Москва,2005-08-19T10:58:50+0400
Manager in Oracle/ JD Edwards practice of Deloitte,,,,Москва,2005-08-19T10:59:56+0400
Manager in Oracle/ JD Edwards practice of Deloitte,,,,Москва,2005-08-19T11:02:09+0400
Менеджер проектов по Системам передачи данных (менеджер по КСПД),,,,Москва,2005-12-22T11:19:50+0300
SAP PP Analyst for the project,,3000.0,USD,Москва,2005-08-19T11:21:14+0400
ПРОГРАММИСТ NAVISION,,2500.0,USD,Москва,2005-08-19T11:22:12+0400
Менеджер по инженерным системам,,,,Москва,2005-12-22T11:19:50+0300
Программист C++\C#,,1400.0,USD,Москва,2005-09-14T13:23:06+0400
QA manager / QA еngineer,,1300.0,USD,Москва,2005-09-21T13:33:12+0400
Business Analyst,,2500.0,USD,Москва,2005-08-19T11:36:08+0400
Voice & Network Engineer,,2500.0,USD,Москва,2005-08-19T11:41:37+0400
Руководитель проектов (Project Manager),,3000.0,USD,Москва,2005-08-19T11:42:44+0400
Эксперт по обучению (Technical Trainer),,1200.0,USD,Москва,2005-09-20T10:18:46+0400
Application Developer,,2500.0,USD,Москва,2005-08-19T11:52:48+0400
Контент менеджер,,1000.0,USD,Москва,2005-08-19T12:02:59+0400
Technical Project Leader,,,,Россия,2005-08-19T12:23:28+0400
Telecommunications Engineer,,,,Россия,2005-08-19T12:40:11+0400
Менеджер по маркетингу,,1500.0,USD,Москва,2005-08-19T12:42:46+0400
Руководитель технического отдела в IT-компанию,,1500.0,USD,Москва,2005-08-26T13:38:29+0400
Разработчик ПО,,,,Москва,2005-08-19T12:55:26+0400
Senior System Engineer,,,,Россия,2005-08-19T12:59:10+0400
Scala administrator (Вакансия от Консорт Петербург),,,,Санкт-Петербург,2005-09-14T10:12:57+0400
"Консультант по Axapte, Navision",,2500.0,USD,Москва,2005-09-30T16:36:52+0400
Системный администратор,,800.0,USD,Киев,2005-08-19T13:46:54+0400
Бизнес-аналитик,,,,Москва,2005-08-25T11:53:56+0400
Менеджер по продажам решений (мультисервис),,,,Москва,2005-09-19T16:05:08+0400
Начальник отдела продаж,,1000.0,USD,Москва,2005-09-23T09:55:01+0400
Web-программист,,,,Москва,2005-08-19T15:13:18+0400
