name,salary_from,salary_to,salary_currency,area_name,published_at
Региональный агент,,,,Нижний Новгород,2006-10-05T12:12:22+0400
Региональный агент,,,,Красноярск,2006-10-05T12:12:22+0400
Региональный агент,,,,Новосибирск,2006-10-05T12:12:22+0400
Региональный агент,,,,Омск,2006-10-05T12:12:22+0400
Региональный агент,,,,Томск,2006-10-05T12:12:22+0400
"Flash специалист, специалист по работе с видео и фото изображением",1500.0,2000.0,USD,Москва,2006-09-17T17:34:17+0400
Системный администратор,,,,Алматы,2006-09-18T07:22:29+0400
Программист 1С 7.7,,,,Алматы,2006-09-18T07:24:24+0400
Мерчендайзер,300.0,500.0,USD,Санкт-Петербург,2006-09-18T09:42:50+0400
Сетевой инженер (почтовые системы),800.0,1000.0,USD,Санкт-Петербург,2006-09-18T09:48:57+0400
ASP.NET прграммист,400.0,1300.0,USD,Санкт-Петербург,2006-09-18T10:02:19+0400
Ведущий программист проекта,,1100.0,USD,Москва,2006-09-18T10:20:43+0400
Ведущий программист проекта,,1100.0,USD,Москва,2006-09-18T10:22:06+0400
WebSphere Portal Architect,2000.0,3000.0,USD,Москва,2006-09-18T10:22:47+0400
Помощник состемного администратора- специалист по поддержке пользователей,900.0,1000.0,USD,Москва,2006-09-18T10:24:32+0400
Java -программист  в департамент интернета,2500.0,,USD,Москва,2006-09-18T11:14:45+0400
Ведущий java -программист  в департамент интернета,2500.0,,USD,Москва,2006-10-23T17:36:21+0400
Ведущий инженер программист,1500.0,,USD,Москва,2006-09-18T11:29:54+0400
"Программист  .Net. (""dot NET"")",1500.0,2000.0,USD,Москва,2006-09-18T11:42:35+0400
Сервисный инженер по внедрению,1000.0,,USD,Санкт-Петербург,2006-09-18T11:45:56+0400
Программист баз данных,1500.0,,USD,Санкт-Петербург,2006-09-18T11:46:55+0400
Специалист технической поддержки,1000.0,,USD,Санкт-Петербург,2006-09-18T11:47:59+0400
.Net разработчик,1000.0,1500.0,USD,Санкт-Петербург,2006-10-26T10:58:39+0400
PR менеджер,900.0,1300.0,USD,Москва,2006-12-13T16:46:53+0300
Менеджер по работе с клиентами,600.0,1000.0,USD,Москва,2006-09-18T11:56:09+0400
Web-дизайнер,1500.0,2000.0,USD,Россия,2006-09-18T11:56:30+0400
Менеджер по продажам,600.0,1000.0,USD,Москва,2006-09-18T11:56:42+0400
Web-программист,1800.0,2500.0,USD,Россия,2006-09-18T12:12:28+0400
Менеджер по рекламе и PR,,,,Москва,2006-10-02T12:42:25+0400
"Аналитик (бизнес-аналитик, системный аналитик)",1000.0,1600.0,USD,Россия,2006-12-11T10:38:09+0300
Программист интернет-приложений,,,,Москва,2006-09-18T12:23:02+0400
Ведущий Java-программист (J2EE),,,,Москва,2006-09-18T12:24:30+0400
Аналитик  в управление развития крупной IT компании,,,,Москва,2006-09-18T12:25:44+0400
ETL -специалист,1000.0,,USD,Москва,2006-09-18T12:36:49+0400
Специалист по OLAP-технологиям,1100.0,,USD,Москва,2006-10-09T10:20:23+0400
Технический переводчик,700.0,1000.0,USD,Москва,2006-09-18T12:47:23+0400
Программист 1- С,1500.0,1500.0,USD,Москва,2006-09-18T12:50:47+0400
Специалист по обучению,1200.0,1800.0,USD,Москва,2006-09-18T12:55:23+0400
Начинающий программист,,,,Москва,2006-09-18T12:56:34+0400
Специалист по техническому обеспечению,,,,Москва,2006-11-13T11:30:49+0300
Программист,500.0,650.0,USD,Киев,2006-09-18T12:58:08+0400
Системный администратор (Help Desk),,,,Москва,2006-09-18T13:03:04+0400
Специалист группы анализа и статистики,600.0,700.0,USD,Москва,2006-09-18T13:03:17+0400
Тестировщик,800.0,1000.0,USD,Москва,2006-10-18T10:53:45+0400
Программист,800.0,,USD,Москва,2006-09-18T13:15:07+0400
Разработчик банковского ПО,,,,Москва,2006-09-18T13:16:49+0400
Программист,800.0,,USD,Москва,2006-10-09T16:40:54+0400
IT-специалист/ группа локального сопровождения,,,,Москва,2006-09-18T13:27:52+0400
Инженер сервисного центра,750.0,750.0,USD,Москва,2006-09-18T13:29:11+0400
"Координатор по продажам / Sales Coordinator (оргтехника, компания Brother)",,,,Москва,2006-10-13T18:03:21+0400
Специалист отдела мониторинга (Департамент Информационных Техниологий),,,,Москва,2006-09-18T13:30:30+0400
Руководитель группы закупок копмпьютерной техники (Департамент Информационных Технологий),,,,Москва,2006-09-18T13:34:31+0400
Руководитель группы сопровождения банкоматов/pos-терминалов,,,,Москва,2006-09-18T13:37:00+0400
Дизайнер тестов / инженер по тестированию на нагрузочное тестирование,,,,Москва,2006-09-18T13:39:51+0400
Программист,1000.0,1300.0,USD,Москва,2006-09-26T11:59:04+0400
Java-программист,500.0,,USD,Россия,2006-10-18T12:13:52+0400
"Директор по продажам (вакансия БЛМ-Консорт, код позиции - ST)",5000.0,7000.0,USD,Москва,2006-09-18T14:00:08+0400
Cпециалист по сопровождению ПО,700.0,900.0,USD,Москва,2006-09-25T10:49:20+0400
Системный администратор,650.0,,USD,Москва,2006-10-02T12:15:13+0400
WebSphere Portal Developer,1500.0,2300.0,USD,Москва,2006-09-18T14:31:50+0400
Helpdesk Administrator/Администратор службы поддержи пользователей,1100.0,2000.0,USD,Москва,2006-09-18T14:33:51+0400
Менеджер / Администратор базы данных  с функциями  супервизора,600.0,800.0,USD,Москва,2006-09-18T14:50:17+0400
Стажёр в отдел маркетинга,,,,Нижний Новгород,2006-09-18T14:51:27+0400
Специалист по технической поддержке,600.0,900.0,USD,Киев,2006-09-18T14:56:37+0400
Начальник отдела эксплуатации IT,,,,Москва,2006-10-09T09:21:47+0400
Программист,800.0,,USD,Москва,2006-10-09T16:40:54+0400
Специалист технической поддержки,650.0,750.0,USD,Москва,2006-09-18T15:12:26+0400
Тестировщик,1000.0,1200.0,USD,Москва,2006-11-27T10:23:12+0300
Специалист,,,,Москва,2006-09-18T15:46:47+0400
Мерчендайзер,500.0,500.0,USD,Санкт-Петербург,2006-09-25T12:39:25+0400
Cистемный администратор,,,,Санкт-Петербург,2006-09-18T16:11:01+0400
Тестировщик,,,,Москва,2006-10-22T15:29:42+0400
Менеджер по продажам,600.0,1000.0,USD,Москва,2006-09-18T16:15:06+0400
Менеджер по работе с клиентами,600.0,1000.0,USD,Москва,2006-09-18T16:15:28+0400
J2EE Architect and Team Lead,3000.0,3500.0,USD,Москва,2006-09-18T16:22:10+0400
Java Software Engineer,2000.0,2500.0,USD,Москва,2006-09-18T16:23:41+0400
Менеджер по работе с клиентами,800.0,1000.0,USD,Москва,2006-10-06T12:58:57+0400
Technical  Support Engineer,3300.0,4000.0,USD,Москва,2006-09-18T16:41:41+0400
Technical  Support Engineer (Security),3300.0,4000.0,USD,Москва,2006-09-18T16:43:14+0400
Consumer Marketing Specialist Russia,2000.0,2500.0,USD,Москва,2006-09-18T16:45:19+0400
Консультант (Presales) в отдел технической поддержки продаж,2000.0,3000.0,USD,Москва,2006-09-18T16:47:33+0400
Консультант Workflow & Oracle,1700.0,2500.0,USD,Москва,2006-09-18T16:49:26+0400
Техник ЭВМ,450.0,550.0,USD,Москва,2006-11-20T11:12:26+0300
Техник ЭВМ,400.0,550.0,USD,Москва,2006-09-18T16:50:45+0400
Менеджер по развитию региональных кабельных сетей,,,,Москва,2006-10-18T15:53:05+0400
Senior Consultant Retail Banking,2000.0,2500.0,USD,Москва,2006-09-18T17:14:46+0400
Специалист по автоматизации документооборота,250.0,,USD,Ярославль,2006-10-04T13:59:57+0400
Руководитель отдела технической поддержки,1500.0,,USD,Москва,2006-09-29T10:06:01+0400
Senior Consultant Banking Accounting & Reporting,2000.0,2500.0,USD,Москва,2006-09-18T17:18:23+0400
Information Systems Quality Assurance/Compliance officer (Специалист по информационным решениям и IT контролю),2000.0,2500.0,USD,Москва,2006-09-18T17:19:49+0400
Consultant Retail Banking,1500.0,2000.0,USD,Москва,2006-09-18T17:20:01+0400
Consultant Banking Accounting & Reporting (для юр.лиц),1500.0,2000.0,USD,Москва,2006-09-18T17:21:20+0400
Консультант,700.0,1200.0,USD,Москва,2006-12-19T13:56:20+0300
Системный администратор,,,,Москва,2006-10-16T10:48:49+0400
"Business Analyst, Application Support, IT",,,,Москва,2006-10-16T09:23:03+0400
Руководитель регионального направления,900.0,1000.0,USD,Санкт-Петербург,2006-11-02T20:58:36+0300
Консультант по внедрению Oracle e-Business Suite,,,,Москва,2006-10-16T18:27:39+0400
Системный аналитик/архитектор,2300.0,3000.0,USD,Москва,2006-09-18T17:44:55+0400
Helpdesk,800.0,,USD,Москва,2006-09-18T17:45:23+0400
Программист БД,2000.0,2600.0,USD,Москва,2006-09-18T17:49:09+0400
Менеджер IT (аналитик),,1500.0,USD,Москва,2006-10-09T10:48:24+0400
Helpdesk/Test Team Leader,800.0,1200.0,USD,Санкт-Петербург,2006-09-18T17:50:09+0400
Разработчик телекоммуникационного ПО,1000.0,2500.0,USD,Москва,2006-11-13T10:13:45+0300
Программист ASP.NET,2000.0,2300.0,USD,Москва,2006-09-18T17:52:50+0400
C# Analyst/Developer,800.0,1200.0,USD,Санкт-Петербург,2006-10-18T14:54:51+0400
VB.NET программист,2000.0,3000.0,USD,Москва,2006-09-18T17:55:56+0400
Программист  С#,1800.0,2700.0,USD,Москва,2006-09-18T17:58:31+0400
Старший консультант OEBS,,,,Москва,2006-10-16T18:27:14+0400
Специалист по мониторингу СМИ,,,,Москва,2006-09-18T18:06:04+0400
Инженер-схемотехник,,,,Москва,2006-09-18T18:08:12+0400
Technical Support Specialist,1600.0,,USD,Москва,2006-10-16T14:13:26+0400
Help Desk Specialist,1100.0,,USD,Москва,2006-10-16T14:13:25+0400
Help Desk Specialist,900.0,,USD,Москва,2006-10-16T14:13:25+0400
Help Desk Specialist,1150.0,,USD,Москва,2006-10-16T14:13:25+0400
Инженер службы технической поддержки (ночная смена),1100.0,,USD,Москва,2006-09-18T18:19:07+0400
Консультант ERP по финансовому модулю(GAAP),2000.0,2500.0,USD,Москва,2006-09-18T18:19:45+0400
Специалист Help Desk,1600.0,1800.0,USD,Москва,2006-09-18T18:20:54+0400
Менеджер ERP проектов (IK-EPM),2500.0,3000.0,USD,Москва,2006-09-18T18:21:04+0400
Ведущий инженер отдела информационной безопасности,1200.0,,USD,Москва,2006-09-18T18:23:14+0400
Sales Manager,2500.0,5000.0,USD,Москва,2006-09-18T18:24:33+0400
Аналитик отдела продаж,1300.0,,USD,Москва,2006-09-18T18:24:55+0400
Системный аналитик,2000.0,3000.0,USD,Москва,2006-09-18T18:26:14+0400
Бизнес-аналитик,2000.0,3500.0,USD,Москва,2006-09-18T18:27:52+0400
Sr. Systems Administrator,2800.0,3500.0,USD,Москва,2006-09-18T18:29:58+0400
Администратор TIBCO,2000.0,3500.0,USD,Москва,2006-09-18T18:31:44+0400
Cпециалист по управлению конфигурациями,2000.0,2800.0,USD,Москва,2006-09-18T18:34:51+0400
Руководитель проектов,2000.0,3500.0,USD,Москва,2006-10-17T09:58:55+0400
Системный администратор,,1500.0,USD,Москва,2006-09-18T18:56:08+0400
Директор по развитию бизнеса Alcatel,3000.0,5000.0,USD,Москва,2006-09-18T18:57:50+0400
Системный администратор.,,,,Киев,2006-09-18T19:00:43+0400
JAVA разработчик,1000.0,1500.0,USD,Москва,2006-09-18T19:02:37+0400
Вэб-дизайнер,400.0,,USD,Киев,2006-09-18T19:04:13+0400
Менеджер по работе с клиентами,2000.0,3000.0,USD,Москва,2006-09-18T19:06:52+0400
Пресейл-инженер (Информационная безопасность),1500.0,2000.0,USD,Москва,2006-10-17T09:52:56+0400
Key Account Manager,2000.0,3500.0,USD,Москва,2006-09-18T19:20:20+0400
Консультант по инфраструктуре (технологии Microsoft),2000.0,2500.0,USD,Москва,2006-10-16T18:27:40+0400
Экономист по работе с договорами (Киев),300.0,350.0,USD,Киев,2006-11-13T17:32:54+0300
Разработчик  ПО для модуля HR,,,,Москва,2006-09-18T19:43:10+0400
"Менеджер по закупкам, руководитель отдела операций",1500.0,2000.0,USD,Москва,2006-09-18T19:55:42+0400
Аналитик (анализ эффективности рекламы),1000.0,1500.0,USD,Москва,2006-09-18T23:19:44+0400
Менеджер по работе с ключевыми клиентами,1500.0,,USD,Челябинск,2006-12-04T13:55:16+0300
Ведущий системотехник по корпоративным сетям и сетям доступа,1000.0,,USD,Челябинск,2006-11-24T09:13:23+0300
Бизнес – аналитик,700.0,1500.0,USD,Челябинск,2006-10-17T11:23:35+0400
Менеджер проекта,850.0,,USD,Челябинск,2006-12-12T10:21:12+0300
Ведущий системотехник по корпоративным сетям и сетям доступа,1000.0,,USD,Тюмень,2006-12-12T10:25:58+0300
Менеджер по рекламным проектам,700.0,1000.0,USD,Нижний Новгород,2006-09-19T09:43:25+0400
Менеджер проекта Управления банковских и прикладных систем,1500.0,1700.0,USD,Москва,2006-12-13T21:03:14+0300
J2me программист / старший программист,1800.0,2500.0,USD,Москва,2006-09-19T09:55:17+0400
Менеджер по работе с клиентами,600.0,1200.0,USD,Москва,2006-10-17T09:46:38+0400
Программист,1500.0,2000.0,USD,Москва,2006-09-19T09:56:42+0400
Менеджер по продажам,600.0,1000.0,USD,Москва,2006-09-19T10:01:43+0400
Менеджер по работе с клиентами,600.0,1000.0,USD,Москва,2006-09-19T10:02:17+0400
Менеджер / Администратор базы данных  с функциями  супервизора,600.0,800.0,USD,Москва,2006-09-19T10:09:55+0400
Messaging Systems Architect,,,,Санкт-Петербург,2006-10-19T16:11:30+0400
Начальник отдела информационной безопасности в Управляющую компанию,,,,Москва,2006-09-19T10:12:33+0400
Security Manager for Large European Bank in Moscow,,,,Москва,2006-09-19T10:19:58+0400
"Cпециалист/ ведущий специалист (VBA, SQL, ORACLE) по разработке и поддержке систем (управленческая отчетность)",,,,Москва,2006-09-19T10:28:48+0400
Application Architect,,,,Москва,2006-10-23T10:18:57+0400
Инструктор  по РАБИС-2 (региональная автоматизированная банковская информационная система),,,,Москва,2006-09-25T09:17:09+0400
Web программист,1500.0,1700.0,USD,Москва,2006-09-19T10:49:32+0400
Директор департамента ИТ,,,,Алматы,2006-09-19T10:54:52+0400
Программист ASP.NET,1600.0,2000.0,USD,Москва,2006-11-13T15:40:09+0300
Менеджер по продвижению IT проектов,1800.0,,USD,Москва,2006-09-19T11:16:24+0400
Администратор БД 1С: 8.0 в торговую компанию,900.0,,USD,Москва,2006-09-19T11:16:31+0400
Системный администратор,1300.0,,USD,Москва,2006-09-19T11:29:17+0400
Региональный представитель,,800.0,USD,Санкт-Петербург,2006-09-19T11:29:27+0400
Системный администратор/IT менеджер,750.0,,USD,Москва,2006-10-04T14:46:10+0400
Программист (разработчик поисковой машины),1300.0,1500.0,USD,Москва,2006-11-27T11:27:18+0300
Системный администратор,1500.0,1800.0,USD,Москва,2006-09-19T11:44:02+0400
Программист .Net,1000.0,1500.0,USD,Москва,2006-10-18T10:54:02+0400
Модератор,200.0,250.0,USD,Алматы,2006-09-19T11:55:48+0400
Ведущий разработчик .Net,1600.0,,USD,Москва,2006-10-18T10:54:07+0400
Программист в отдел торгового оборудования,,,,Москва,2006-09-19T12:02:38+0400
"Дизайнер, флеш-аниматор",,,,Москва,2006-12-20T12:39:35+0300
.Net Разработчик,,1500.0,USD,Санкт-Петербург,2006-10-19T14:36:58+0400
Инженер технической поддержки,600.0,,USD,Москва,2006-09-19T12:33:20+0400
Менеджер проектов,,1700.0,USD,Санкт-Петербург,2006-10-19T14:36:58+0400
"Системный администратор, helpdesk",800.0,,USD,Москва,2006-09-19T12:38:53+0400
Product (brand) manager,1600.0,2000.0,USD,Москва,2006-09-19T12:44:27+0400
Системный администратор,800.0,,USD,Москва,2006-09-19T12:45:55+0400
Web/wap разработчик,,1200.0,USD,Санкт-Петербург,2006-10-19T14:36:58+0400
Менеджер по продажам IT решений,1000.0,2000.0,USD,Москва,2006-09-19T12:51:15+0400
Специалист по обучению (технический тренер),12.0,1800.0,USD,Москва,2006-09-19T12:51:21+0400
Менеджер по продажам,500.0,1500.0,USD,Москва,2006-11-16T09:58:22+0300
Программист Axapta,2000.0,2500.0,USD,Москва,2006-10-17T09:16:58+0400
IT - специалист,1200.0,1500.0,USD,Москва,2006-09-19T13:37:46+0400
Управляющий отделом Интернет рекламы и поддержки,600.0,1000.0,USD,Санкт-Петербург,2006-09-19T13:56:31+0400
Программист 1С,1700.0,,USD,Москва,2006-09-19T14:00:35+0400
Инженер – проектировщик СКС,1500.0,,USD,Москва,2006-09-19T14:01:24+0400
Менеджер проекта (СКС),1600.0,,USD,Москва,2006-09-19T14:03:11+0400
Инженер Cisco,2500.0,3500.0,USD,Москва,2006-09-19T14:05:44+0400
Тестировщик,600.0,1000.0,USD,Москва,2006-09-19T14:31:58+0400
Java программист (г. Королев),1500.0,2000.0,USD,Москва,2006-09-19T14:32:21+0400
Perl программист,1500.0,1700.0,USD,Москва,2006-09-19T14:32:43+0400
XSLT  программист,1500.0,1700.0,USD,Москва,2006-09-19T14:33:02+0400
Менеджер группы,1000.0,1200.0,USD,Москва,2006-09-19T14:33:22+0400
Тестировщик ПО (ручное тестирование),800.0,1000.0,USD,Москва,2006-09-19T14:33:58+0400
Тестер-разработчик контента (удаленная работа),500.0,500.0,USD,Москва,2006-09-19T14:34:33+0400
Системный администратор,2000.0,2500.0,USD,Москва,2006-09-19T14:35:22+0400
Консультант в Службу технической поддержки ПО,300.0,700.0,USD,Санкт-Петербург,2006-10-04T17:56:13+0400
Руководитель проекта по внедрению 1С,,,,Москва,2006-09-19T15:02:26+0400
Инженер технического отдела,400.0,600.0,USD,Россия,2006-10-11T11:13:25+0400
Тестировщик мобильного контента,400.0,600.0,USD,Москва,2006-09-27T11:41:38+0400
Системный инженер,1800.0,2300.0,USD,Москва,2006-09-19T15:23:51+0400
Начальник отдела разработки ПО и интеграционных решений,,,,Москва,2006-10-17T16:15:58+0400
Главный системный архитектор в крупный коммерческий банк,6000.0,7000.0,USD,Москва,2006-09-19T15:29:20+0400
Руководитель Help Desk (Call-Center),,,,Москва,2006-09-19T15:37:50+0400
Ведущий специалист службы мониторинга IT инфраструктуры (сменный график),,800.0,USD,Москва,2006-11-13T16:04:58+0300
Менеджер проекта по программам лояльности,1200.0,1500.0,USD,Москва,2006-09-26T15:47:25+0400
Продакт- менеджер по ноутбукам,,2500.0,USD,Москва,2006-09-19T16:23:57+0400
Веб-мастер,1000.0,1000.0,USD,Москва,2006-09-19T16:26:30+0400
Руководитель отдела продаж,,,,Москва,2006-10-18T10:06:36+0400
Аналитик,1000.0,1500.0,USD,Москва,2006-10-03T20:11:54+0400
Инженер (аттестация объектов информатизации),,,,Москва,2006-11-16T11:50:49+0300
Начальник отдела технической поддержки Департамента развития телеканала,,,,Москва,2006-09-19T17:15:20+0400
Java разработчик,,,,Москва,2006-09-19T17:53:04+0400
Инженер-установщик (возможно выпускники ВУЗов),,700.0,USD,Москва,2006-09-19T17:57:11+0400
"Specialist, SAP FI & CO",,,,Киев,2006-10-20T13:46:10+0400
"Инженер (ВП, риск серверы HP, IBM+HP OV)",,,,Москва,2006-10-03T12:02:03+0400
"Integration Manager, SAP ERP",,,,Киев,2006-10-06T09:30:26+0400
Менеджер по работе с клиентами,,2500.0,USD,Москва,2006-09-19T18:04:07+0400
Системний адміністратор (тільки мережного обладнання Cisco!!!),,,,Киев,2006-11-29T13:43:52+0300
Інженер-програміст,,,,Киев,2006-11-15T09:56:56+0300
Senior Key Account Manager,1500.0,,USD,Москва,2006-09-19T18:10:57+0400
Change Management Project Specialist,,,,Киев,2006-10-20T13:46:10+0400
Basis/Security Administrator,,,,Киев,2006-09-19T18:14:15+0400
SAP Development Lead,,,,Киев,2006-11-29T13:43:52+0300
"Specialist, SAP IS-U/CCS, FI-CA",,,,Киев,2006-10-20T13:46:10+0400
"Project Specialist, SAP PLM",,,,Киев,2006-10-20T13:46:10+0400
"Specialist, SAP FI & CO",,,,Киев,2006-09-19T18:16:49+0400
Менеджер по закупкам,1500.0,2000.0,USD,Москва,2006-11-21T09:58:11+0300
Менеджер по развитию направления (источники бесперебойного питания),,3000.0,USD,Москва,2006-10-31T10:41:30+0300
Менеджер по развитию тендерного направления,,3000.0,USD,Москва,2006-10-31T10:41:30+0300
Инженер по сборке и ремонту компьютеров,600.0,800.0,USD,Москва,2006-10-19T12:09:25+0400
Инженер по слаботочным сетям,800.0,1200.0,USD,Москва,2006-10-19T12:09:25+0400
Google: Product Manager - Moscow,,,,Москва,2006-09-19T19:08:17+0400
Главный энергетик,,,,Москва,2006-10-30T10:15:05+0300
Системный администратор,1000.0,1500.0,USD,Москва,2006-09-19T19:35:24+0400
Медиаменеджер,500.0,1500.0,USD,Москва,2006-10-10T18:58:55+0400
Медиапланер,500.0,1500.0,USD,Москва,2006-10-10T18:58:55+0400
Менеджер по продажам рекламы,,,,Москва,2006-10-10T18:58:55+0400
Администратор Linux и прикладных систем,1200.0,1500.0,USD,Москва,2006-09-19T20:30:22+0400
Инженер службы сопровождения программных продуктов,1200.0,1500.0,USD,Московская область - Восток,2006-11-13T20:47:59+0300
Менеджер  компьютерных игр,,1000.0,USD,Москва,2006-09-19T21:47:40+0400
Комьюнити-менеджер игрового форума,800.0,,USD,Москва,2006-09-19T21:49:27+0400
Game Tester for mobile devices,,,,Киев,2006-09-19T23:48:08+0400
C# senior developer for DentaVision,,,,Киев,2006-10-18T10:43:12+0400
"Аналитик-тестировщик, специалист в области ИТ",,,,Москва,2006-09-20T09:39:00+0400
"Аналитик-тестировщик, специалист в области налогообложения и бухучета",,,,Москва,2006-09-20T09:43:23+0400
Прикладной программист на VBasic,,,,Москва,2006-09-20T09:44:18+0400
Web-программист,,,,Москва,2006-09-20T09:45:15+0400
.NET программист на C#,,,,Москва,2006-09-20T09:46:08+0400
Тестировщик ПО/Программист-стажер,,,,Москва,2006-09-20T09:47:17+0400
Senior Database Developer,2000.0,3000.0,USD,Москва,2006-09-20T09:52:02+0400
Программист 1:С,23.0,48.0,USD,Москва,2006-09-20T09:59:54+0400
Менеджер по управлению требованиями,700.0,800.0,USD,Москва,2006-10-23T10:06:56+0400
Внедренец программных продуктов,,,,Киев,2006-11-10T14:45:08+0300
Менеджер по продажам,600.0,1000.0,USD,Москва,2006-09-20T10:07:57+0400
Менеджер по работе с клиентами,600.0,1000.0,USD,Москва,2006-09-20T10:08:26+0400
System Analyst,,,,Москва,2006-09-20T10:10:29+0400
Инженер,600.0,,USD,Москва,2006-09-20T10:11:59+0400
Менеджер по сопровождению сайта,500.0,700.0,USD,Москва,2006-10-02T10:21:14+0400
Начальник отдела продаж  в  консалтиновую компанию,2000.0,,USD,Москва,2006-10-09T12:41:40+0400
Технический специалист,800.0,1000.0,USD,Москва,2006-09-20T10:27:24+0400
Специалист группы внедрения и поддержки ПО,800.0,1000.0,USD,Москва,2006-09-20T10:28:34+0400
Специалист по тех. поддержке (БД Oracle),800.0,1000.0,USD,Москва,2006-09-20T10:30:26+0400
Программист 1С,1800.0,2500.0,USD,Москва,2006-11-01T14:51:26+0300
Аналитик (департамент продаж),,,,Москва,2006-09-20T10:32:48+0400
Программист проектный,1800.0,2000.0,USD,Москва,2006-11-21T11:34:00+0300
Менеджер выездной группы,1000.0,2000.0,USD,Москва,2006-11-21T11:33:58+0300
Менеджер выездной группы,400.0,2000.0,USD,Москва,2006-09-20T10:41:40+0400
Инженер технической поддержки,600.0,1000.0,USD,Москва,2006-09-20T10:45:00+0400
Руководитель технической поддержки ( ПО Hyperion),,,,Москва,2006-09-20T10:47:13+0400
Программист.NET,,,,Москва,2006-09-20T10:51:40+0400
Программист БД,700.0,900.0,USD,Москва,2006-11-13T16:57:43+0300
.NET Разработчик,,,,Москва,2006-09-20T10:54:44+0400
Инженер-программист,800.0,1000.0,USD,Москва,2006-10-02T12:04:14+0400
Руководитель мультимедиа проектов (проект с нуля),1800.0,2500.0,USD,Москва,2006-10-12T14:38:01+0400
Руководитель отдела лицензирования илокализации,1500.0,2500.0,USD,Московская область - Юг,2006-11-24T14:24:12+0300
Junior Key Account Manager,1000.0,,USD,Москва,2006-11-13T09:17:40+0300
Application Developer,2000.0,3000.0,USD,Москва,2006-09-20T11:18:19+0400
Senior Key Account Manager,1500.0,,USD,Москва,2006-12-11T11:26:49+0300
Менеджер проектов,370.0,740.0,USD,Ярославль,2006-09-20T11:25:25+0400
Инженер по системам безопасности,500.0,,USD,Ярославль,2006-09-20T11:39:09+0400
Инженер технической поддержки,500.0,900.0,USD,Ярославль,2006-09-20T11:40:08+0400
Cпециалист ВТ в ИТ отдел,700.0,700.0,USD,Москва,2006-09-20T11:51:20+0400
Flash multimedia специалист,1500.0,1500.0,USD,Московская область - Север,2006-09-20T11:52:55+0400
"Эникей, инженер технической поддержки",650.0,750.0,USD,Москва,2006-09-25T17:59:37+0400
Программист 1С,1500.0,,USD,Москва,2006-09-20T11:55:21+0400
Программист 1C – системный администратор,800.0,1000.0,USD,Киев,2006-10-11T11:34:58+0400
Специалист Macromedia Flash,1500.0,2000.0,USD,Москва,2006-09-20T12:02:26+0400
Менеджер по анализу бизнес-процессов,800.0,1000.0,USD,Санкт-Петербург,2006-11-16T13:08:50+0300
Аналитик-администратор баз данных в службу безопасности,1000.0,1200.0,USD,Москва,2006-09-20T12:09:21+0400
Менеджер по медиапланированию / менеджер по рекламе,800.0,1200.0,USD,Москва,2006-10-30T09:04:46+0300
Ассистент / Assistant,600.0,,USD,Москва,2006-10-24T10:16:52+0400
IT Директор (Казань),3000.0,,USD,Россия,2006-10-10T09:19:36+0400
Разработчик Web-приложений,1000.0,2000.0,USD,Москва,2006-10-17T14:28:11+0400
Программист Python,400.0,700.0,USD,Санкт-Петербург,2006-09-20T12:46:33+0400
Системный администратор,820.0,1070.0,USD,Санкт-Петербург,2006-11-08T20:41:15+0300
Account Manager,3700.0,,USD,Москва,2006-09-20T12:47:06+0400
Windows Administrator,800.0,1000.0,USD,Санкт-Петербург,2006-11-16T14:18:18+0300
"Программист, разработчик программного обеспечения",300.0,800.0,USD,Казань,2006-11-16T14:20:00+0300
Администратор баз данных (MS SQL 2000/2005),1800.0,2300.0,USD,Москва,2006-11-22T16:34:53+0300
Менеджер по работе с клиентами в ИТ департамент,,,,Москва,2006-11-16T14:25:17+0300
Менеджер по закупкам (телекоммуникационное оборудование),1300.0,1500.0,USD,Москва,2006-11-16T14:32:45+0300
Тестировщик ПО,300.0,400.0,USD,Самара,2006-12-12T13:16:16+0300
Менеджер по работе с ключевым заказчиком,2500.0,3000.0,USD,Москва,2006-11-16T15:06:13+0300
Руководитель интернет-проектов,2000.0,3000.0,USD,Москва,2006-12-04T10:33:32+0300
Web-програмист,1000.0,1500.0,USD,Москва,2006-11-16T15:07:08+0300
Менеджер по работе с клиентами,500.0,800.0,USD,Москва,2006-11-16T15:09:20+0300
Специалист по технической поддержке,1000.0,,USD,Самара,2006-11-22T10:04:15+0300
Программист 1:С с функциями системного администратора,900.0,1100.0,USD,Санкт-Петербург,2006-11-16T15:18:04+0300
Руководитель проекта (SAP),,,,Россия,2006-11-16T15:18:06+0300
Ведущий консультант (SAP),,,,Россия,2006-11-16T15:24:00+0300
PR-журналист (работа с зарубежными СМИ),1000.0,,USD,Москва,2006-12-06T17:19:55+0300
Менеджер по продажам  телекоммуникационных услуг,500.0,1500.0,USD,Санкт-Петербург,2006-11-16T15:30:01+0300
Специалист по тех. поддержке,700.0,,USD,Москва,2006-12-04T09:30:01+0300
Бизнес-консультант по вопросам банковских технологий,,,,Москва,2006-11-16T15:41:21+0300
Специалист по тестированию программного обеспечения,650.0,800.0,USD,Москва,2006-11-16T15:54:39+0300
Менеджер по работе с клиентами,600.0,1000.0,USD,Москва,2006-11-16T16:13:02+0300
Программист 1С,1500.0,1500.0,USD,Москва,2006-11-27T09:18:05+0300
Web-программист,700.0,1500.0,USD,Москва,2006-11-16T16:39:16+0300
