name,salary_from,salary_to,salary_currency,area_name,published_at
Инженер-программист по автоматизации тестирования,,500.0,USD,Москва,2003-10-10T11:53:19+0400
"Главный специалист службы связи в российскую компанию (строительный менеджмент) (Москва, Код: MXSG)",,,,Москва,2003-10-10T12:01:10+0400
Специалист по продажам,,500.0,USD,Москва,2003-10-10T12:12:56+0400
"Программист Delphy, C++",,,,Москва,2003-12-01T00:00:00+0300
Менеджер по маркетингу (менеджер по программам работы с партнерами),,900.0,USD,Москва,2003-10-10T13:08:14+0400
Оператор ПК,,300.0,USD,Москва,2003-10-10T13:17:22+0400
Менеджер по продажам в корпоративный отдел,,2000.0,USD,Москва,2003-10-10T13:19:49+0400
Консультант,,1200.0,USD,Москва,2003-10-10T14:37:06+0400
Инженер по телефонии,,1000.0,USD,Москва,2003-10-10T15:48:43+0400
Дизайнер,,,,Москва,2003-10-10T16:08:19+0400
"Инженер (специалист) по RISC-системам, UNIX",,1200.0,USD,Москва,2003-10-10T16:32:17+0400
Руководитель группы системного администрирования,,2500.0,USD,Москва,2003-10-10T21:59:17+0400
Заместитель директора Интернет-центра,,1200.0,USD,Москва,2003-11-03T00:00:00+0300
Программист,,1500.0,USD,Москва,2003-10-13T10:09:36+0400
Программист Интранет систем,,1100.0,USD,Москва,2003-10-13T00:00:00+0400
Ведущий инженер-разработчик комплексов станций спутниковой связи,,,,Москва,2003-10-13T10:33:00+0400
Специалист по созданию спутниковых цифровых сетей телерадиовещания с интеграцией в общем потоке каналов данных,,,,Москва,2003-10-13T10:35:19+0400
Value Service Partner Program Manager,,3000.0,USD,Москва,2003-10-13T12:21:56+0400
Сотрудник отдела поддержки пользователей,,150.0,USD,Москва,2003-10-13T12:39:36+0400
Программист,,700.0,USD,Москва,2003-10-13T12:42:48+0400
Системный администратор,,,,Москва,2003-10-13T13:22:24+0400
Системный программист в западную компанию- разработчик ПО (IK-SL/17),,,,Москва,2003-10-13T14:35:19+0400
Менеджер по продажам ERP-системы в западную компанию (Sl/12):,,6000.0,USD,Москва,2003-10-13T14:40:19+0400
Аналитик по высокопроизводительной технике и программно-аппаратным решениям (код MH-Xrx/1) в западную компанию,,,,Москва,2003-10-13T14:47:03+0400
Консультант по планированию сетей мобильной связи (код MH-Sms/1) в западную телекоммуникационную компанию,,,,Москва,2003-10-13T15:33:34+0400
Руководитель проектов внедрения  ERP-системы (код EN-KFS/1),,,,Москва,2003-10-13T15:43:52+0400
Senior Application Engineer for a world leading IT-company (code: MH-Itl/9):,,,,Москва,2003-10-13T15:49:16+0400
Менеджер по продажам ERP-системы (код EN-KFS/2),,,,Москва,2003-10-13T15:54:27+0400
Исполнительный менеджер,,,,Москва,2003-10-13T17:33:54+0400
Software engineer  (Project Leader),,,,Москва,2003-10-13T17:55:49+0400
Software engineer  Project Leader (Engineer on full time basis),,2000.0,USD,Москва,2003-10-13T17:57:36+0400
Senior Developer,,,,Москва,2003-10-14T11:26:12+0400
Программист С++,,1200.0,USD,Москва,2003-10-14T11:53:02+0400
Системный администратор,,,,Москва,2003-10-27T00:00:00+0300
Программист,,900.0,USD,Москва,2003-10-14T12:19:53+0400
Специалист по Oracle E Business Suite (логистика),,2500.0,USD,Москва,2003-11-10T00:00:00+0300
Специалист по развертыванию системы Oracle E-Business Suite,,1500.0,USD,Москва,2003-11-10T00:00:00+0300
Специалист по базам данных (программирование 1С),,600.0,USD,Москва,2003-10-14T15:13:21+0400
Начальник отдела развития систем качества,,1500.0,USD,Москва,2003-10-14T16:07:48+0400
Тестировщик (в проект на 3-4 мес.),,800.0,USD,Москва,2003-10-14T16:27:31+0400
Тестировщик (нагрузочное тестирование),,800.0,USD,Москва,2003-10-14T16:29:32+0400
Системный аналитик (OEBS),,,,Москва,2003-11-10T00:00:00+0300
Test Engineer/Analyst,,1200.0,USD,Москва,2003-12-10T00:00:00+0300
Старший консультант по защите информации (IK-KP/1) в IT-департамент западной консалтинговой компании.,,,,Москва,2003-10-14T16:59:42+0400
Presale Manager,,1800.0,USD,Москва,2003-10-14T17:37:37+0400
Sales Manager,,,,Москва,2003-10-14T18:57:40+0400
Отраслевой консультант - Insurance,,,,Москва,2003-12-01T00:00:00+0300
Менеджер по работе с клиентами  в Промышленный сектор,,,,Москва,2003-12-01T00:00:00+0300
Вебмастер,,450.0,USD,Санкт-Петербург,2003-10-15T11:25:15+0400
"Консультант в отдел: ""Стратегический и Бизнес консалтинг""",,,,Москва,2003-12-01T00:00:00+0300
Менеджер по продукту ПК (SMB),,2500.0,USD,Москва,2003-10-15T11:55:12+0400
"Менеджер по работе с корпоративными клиентами  Navision, Axapta",,,,Москва,2003-11-17T00:00:00+0300
Технический консультант по продажам СКС,,,,Москва,2003-10-15T12:37:27+0400
Сервис-инженер.,,350.0,USD,Санкт-Петербург,2003-10-15T13:43:34+0400
Менеджер по работе с корпоративными заказчиками.,,1000.0,USD,Санкт-Петербург,2003-10-15T13:55:06+0400
Менеджер проектов.,,600.0,USD,Санкт-Петербург,2003-10-15T14:18:53+0400
Инженер по RISC-системам.,,550.0,USD,Санкт-Петербург,2003-10-15T14:24:25+0400
Начальник отдела продвижения серверов.,,900.0,USD,Санкт-Петербург,2003-10-15T14:49:56+0400
Senior Software Developer,,,,Москва,2003-11-10T00:00:00+0300
Scoring System Implementation Manager,,,,Москва,2003-11-13T00:00:00+0300
Card System Implementation Manager,,,,Москва,2003-11-13T00:00:00+0300
Senior CAD Engineer   (Job# 253955),,,,Москва,2003-12-30T00:00:00+0300
Validation Engineer   (Job# 206051),,,,Нижний Новгород,2003-12-30T00:00:00+0300
Program Manager/Segment Manager   (Job# 259007),,,,Москва,2003-12-30T00:00:00+0300
Telecommunication officer,,,,Москва,2003-10-15T15:32:06+0400
Oracle Support Manager,,,,Москва,2003-10-15T15:34:48+0400
Software Engineer   (Job# 259576),,,,Нижний Новгород,2003-12-30T00:00:00+0300
Technical Migration Project Manager,,,,Москва,2003-11-13T00:00:00+0300
Senior Software Engineer   (Job# 259847),,,,Нижний Новгород,2003-11-10T00:00:00+0300
Инженер контроля,,600.0,USD,Москва,2003-10-15T15:46:56+0400
Инженер контроля,,600.0,USD,Москва,2003-10-15T15:50:06+0400
Разработчик программного обеспечения (Java),,1000.0,USD,Москва,2003-10-15T15:58:46+0400
Marketing Research Specialist,,,,Москва,2003-10-15T16:05:40+0400
Программист,,1500.0,USD,Москва,2003-10-15T16:12:18+0400
Программист,,1500.0,USD,Москва,2003-10-15T16:12:27+0400
Специалист по документированию,,800.0,USD,Москва,2003-10-15T16:30:58+0400
Аналитик-консультант,,1200.0,USD,Москва,2003-10-15T16:34:26+0400
Дизайнер,,1700.0,USD,Москва,2003-11-12T00:00:00+0300
Руководитель IT отдела,,,,Москва,2003-10-31T00:00:00+0300
Менеджер по работе с клиентами (Продажа ERP-решений),,2500.0,USD,Москва,2003-11-12T00:00:00+0300
Менеджер проектов - строительство объектов связи,,,,Москва,2003-10-15T17:03:46+0400
Главный   специалист  службы развития первичной сети,,,,Москва,2003-10-15T17:04:30+0400
Менеджер проектов,,,,Москва,2003-10-15T17:06:01+0400
Главный специалист  службы развития новых технологий,,,,Москва,2003-10-15T17:07:07+0400
"Sales manager, Telco Sector",,5000.0,USD,Москва,2003-10-15T17:19:47+0400
Telecom Specialist,,2000.0,USD,Москва,2003-10-15T17:30:46+0400
IT Менеджер-Системный администратор,,2000.0,USD,Москва,2003-11-12T00:00:00+0300
СЕРВИСНЫЙ ИНЖЕНЕР.,,450.0,USD,Москва,2003-10-15T18:13:04+0400
Менеджер проектов,,,,Москва,2003-12-09T00:00:00+0300
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ ЗАКАЗЧИКАМИ.,,,,Москва,2003-10-15T18:23:12+0400
Руководитель службы HelpDesk,,,,Москва,2003-11-20T00:00:00+0300
Руководитель подразделения по разработке и дизайну интегральных микросхем,,4000.0,USD,Москва,2003-10-15T19:41:03+0400
Системный аналитик,,,,Москва,2003-12-09T00:00:00+0300
Teхнический специалист по продуктам/технологиям SUN Microsystems,,,,Москва,2003-12-09T00:00:00+0300
Менеджера по продажам (Теле-сейлз),,500.0,USD,Санкт-Петербург,2003-11-10T00:00:00+0300
Инженер по сопровождению специализированного ПО,,,,Москва,2003-10-16T11:39:43+0400
Marketing Director,,,,Москва,2003-12-22T00:00:00+0300
Инженер в группу проектирования подсистемы базовых станций,,,,Москва,2003-10-16T14:42:28+0400
Консультант по внедрению SAP/R3 (HR),,2000.0,USD,Москва,2003-11-10T00:00:00+0300
Демонстратор программного обеспечения,,600.0,USD,Москва,2003-10-16T15:27:39+0400
Заместитель руководитель департамента АСУТП,,2500.0,USD,Москва,2003-11-10T00:00:00+0300
Инженер в службу качества и системного анализа сетей,,,,Москва,2003-10-16T16:15:50+0400
Project Leader,,,,Москва,2003-10-20T00:00:00+0400
Специалист внедрения бизнес-процессов,,2000.0,USD,Москва,2003-11-11T00:00:00+0300
Системный администратор,,,,Москва,2003-10-16T16:31:21+0400
Менеджер проекта в отдел электронной коммерции,,,,Москва,2003-11-17T00:00:00+0300
Системный администратор,,,,Москва,2003-10-16T17:33:29+0400
Business Warehouse Specialist,,2500.0,USD,Москва,2003-10-16T17:35:04+0400
System Implementation Analyst,,2500.0,USD,Волгоград,2003-10-16T17:40:42+0400
"System Implementation Analyst, Moscow",,2000.0,USD,Москва,2003-10-16T18:18:02+0400
Integration Analyst,,2000.0,USD,Москва,2003-10-16T18:22:29+0400
Копирайтер/технический писатель,,,,Москва,2003-10-16T18:54:57+0400
Руководитель проекта,,1500.0,USD,Москва,2003-10-16T19:24:30+0400
Software Architect,,,,Москва,2003-10-17T09:45:11+0400
"Консультант  в  группу ""Бюджетирование, финансы и бухгалтерский учет""",,,,Москва,2003-12-01T00:00:00+0300
Главный специалист по RISC-системам,,,,Москва,2003-12-05T00:00:00+0300
Сборщик компьютеров,,300.0,USD,Москва,2003-10-17T15:03:44+0400
Help Desk Specialist,,1000.0,USD,Москва,2003-10-17T16:08:55+0400
Системный администратор,,700.0,USD,Москва,2003-10-17T16:23:05+0400
Системный администратор,,700.0,USD,Москва,2003-10-17T16:23:05+0400
Системный администратор,,700.0,USD,Москва,2003-10-17T16:23:05+0400
PR- менеджер,,700.0,USD,Москва,2003-10-30T00:00:00+0300
Сотрудник отдела продаж,,,,Москва,2003-10-17T17:00:01+0400
Консультант по внедрению ERP-системы,,1200.0,USD,Москва,2003-10-17T17:09:40+0400
Координатор информационной системы,,,,Москва,2003-10-17T17:52:11+0400
Менеджер по работе с клиентами в нефтегазовый сектор,,,,Москва,2003-12-01T00:00:00+0300
Программист,,700.0,USD,Москва,2003-10-17T18:40:29+0400
"Менеджер программ в сектор Banking, Insurance, Retail, FMCG",,,,Москва,2003-12-01T00:00:00+0300
Менеджер отдела контроля качества ИТ,,,,Москва,2003-10-17T19:20:45+0400
"Менеджер по продажам. Код вакансии: ""М-БПР""",,4000.0,USD,Москва,2003-11-12T00:00:00+0300
"Программист С\С++. Код вакансии: ""Ж-Пр2""",,,,Москва,2003-10-18T11:19:22+0400
"Программист Баз Данных. Код вакансии: ""Ж-ПрБД""",,,,Москва,2003-10-18T11:22:05+0400
"Инженер службы сопровождения. Код вакансии: ""НВ-ИСС""",,1100.0,USD,Москва,2003-11-12T00:00:00+0300
"Project Manager for Russia and CIS, CGISS",,,,Москва,2003-10-18T18:42:55+0400
"Field Test Engineer, Russia & CIS",,,,Москва,2003-11-12T00:00:00+0300
System Application Engineer,,,,Москва,2003-12-09T00:00:00+0300
Управляющий IT,,3500.0,USD,Москва,2003-10-19T18:48:37+0400
Управляющий IT,,3500.0,USD,Москва,2003-10-19T18:48:42+0400
Системный администратор,,1500.0,USD,Москва,2003-10-19T18:50:59+0400
IT-8 Системный Администратор,,500.0,USD,Москва,2003-10-20T11:03:43+0400
"Project manager (ERP, SCM)",,2000.0,USD,Москва,2003-09-05T00:00:00+0400
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ КЛИЕНТАМИ.,,600.0,USD,Москва,2003-09-19T14:47:14+0400
Инженер - электронщик,,600.0,USD,Москва,2003-12-17T12:42:45+0300
Test,,,,Москва,2003-09-30T16:51:52+0400
ВЕБ-ПРОГРАММИСТ,,700.0,USD,Москва,2003-09-15T00:00:00+0400
ВЕБ-ПРОГРАММИСТ,,700.0,USD,Москва,2003-09-15T00:00:00+0400
Account Management Group Leader,,,,Москва,2003-09-05T21:31:08+0400
Project Manager for ERP/CRM Implementation projects,,,,Москва,2003-09-13T07:31:19+0400
Head of Service Department,,,,Москва,2003-09-15T21:31:31+0400
Financial Sector Sales Manager (Corporate),,4000.0,USD,Москва,2003-11-21T07:30:49+0300
Consultant SAP R/3 - APO/BW,,,,Москва,2003-11-28T21:31:52+0300
Oracle Applications Team Leader,,,,Москва,2003-11-28T21:31:59+0300
Специалист отдела биллинга голосовых услуг,,850.0,USD,Москва,2003-12-11T19:54:38+0300
Cпециалист отдела биллинга IP-услуг,,700.0,USD,Москва,2003-12-11T20:04:27+0300
Главный специалист Отдела поддержки бизнес - процессов,,,,Москва,2003-12-22T16:33:17+0300
Главный специалист Отдела поддержки бизнес - процессов,,,,Москва,2003-12-23T12:05:52+0300
"Executive Indirect Sales for Russia and Armenia, CGISS",,,,Москва,2003-12-25T21:35:30+0300
Системный администратор,,,,Москва,2003-09-29T15:54:00+0400
Системный администратор,,,,Москва,2003-09-29T15:54:00+0400
СИСТЕМНЫЙ АДМИНСТРАТОР,,,,Москва,2003-10-23T14:11:00+0400
СИСТЕМНЫЙ АДМИНСТРАТОР,,,,Москва,2003-10-23T14:11:00+0400
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,,,Москва,2003-10-24T11:33:53+0400
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,,,Москва,2003-10-24T11:33:53+0400
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,,,Москва,2003-09-23T13:46:19+0400
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,,,Москва,2003-09-23T13:46:19+0400
Java Developer / Программист Java,,1500.0,USD,Москва,2003-11-17T00:00:00+0300
Копирайтер в Службу маркетинга.,,1000.0,USD,Москва,2003-10-20T15:12:19+0400
Глава предствительства - sales-manager (Russia region),,4000.0,USD,Москва,2003-10-20T15:18:25+0400
Менеджер по продажам телекоммуникационного оборудования,,1300.0,USD,Москва,2003-10-20T16:38:02+0400
Отраслевой консультант в государственный сектор,,,,Москва,2003-11-17T00:00:00+0300
Архитектор бизнес-решений в государственный сектор,,,,Москва,2003-12-01T00:00:00+0300
Account  Manager  в Manufacturing сектор,,,,Москва,2003-10-20T18:06:11+0400
Менеджер по работе с клиентами в государственный сектор,,,,Москва,2003-11-17T00:00:00+0300
Менеджер по продажам,,3500.0,USD,Москва,2003-10-20T18:19:32+0400
Системный администратор,,800.0,USD,Москва,2003-10-20T19:16:03+0400
"Менеджер по продажам телекоммуникационных услуг (Москва, Код: AN-TK)",,,,Москва,2003-10-21T10:29:17+0400
"Программист ORACLE, MS-SQL в крупную компьютерную компанию.",,,,Москва,2003-10-21T11:16:24+0400
Администратор БД/Разработчик T-SQL в крупную компьютерную компанию.,,,,Москва,2003-10-21T11:23:06+0400
Бизнес-консультант по внедрению Navision Financial  в крупную компанию.,,,,Москва,2003-10-21T11:32:47+0400
Программист PL/SQL. Код вакансии НВ-прог,,1500.0,USD,Москва,2003-11-12T00:00:00+0300
КОНСУЛЬТАНТ в крупную IT-компанию. Код вакансии НВ-Конс,,3000.0,USD,Москва,2003-11-12T00:00:00+0300
Quality Manager (Western IT company),,,,Москва,2003-12-15T00:00:00+0300
Специалист по управлению конфигурациями / тестировщик,,800.0,USD,Москва,2003-10-21T13:31:34+0400
Программист 1С в ИТ-отдел,,,,Москва,2003-11-19T00:00:00+0300
Программист 1С в ИТ-отдел,,,,Москва,2003-10-21T14:03:26+0400
Главный инженер проекта,,1200.0,USD,Москва,2003-11-19T00:00:00+0300
Системный администратор,,1000.0,USD,Москва,2003-11-19T00:00:00+0300
System Support Engineer,,,,Москва,2003-10-21T15:29:14+0400
Sales manager,,1500.0,USD,Москва,2003-11-19T00:00:00+0300
Сервисный инженер,,,,Москва,2003-11-19T00:00:00+0300
Руководитель группы (департамента) систем информационной безопасности,,1500.0,USD,Москва,2003-12-05T00:00:00+0300
SAP BW Консультант,,5000.0,USD,Москва,2003-10-21T15:34:08+0400
Инженер по телематическому оборудованию,,,,Москва,2003-11-19T00:00:00+0300
Менеджер по продажам услуг связи,,1500.0,USD,Москва,2003-11-19T00:00:00+0300
Senior Software Developer,,2000.0,USD,Москва,2003-11-19T00:00:00+0300
Системный архитектор,,,,Москва,2003-11-19T00:00:00+0300
Менеджер по продажам телекоммуникационного оборудования,,,,Москва,2003-10-21T18:03:35+0400
Менеджер по продажам услуг связи,,,,Москва,2003-10-21T18:06:06+0400
Менеджер абонентской службы,,,,Москва,2003-10-21T18:23:47+0400
TECHNICAL RECRUITING EXPERT,,700.0,USD,Москва,2003-11-19T00:00:00+0300
Системный аналитик,,1200.0,USD,Москва,2003-10-21T18:30:09+0400
Веб-разработчик,,500.0,USD,Москва,2003-10-22T12:07:15+0400
Техник связи,,300.0,USD,Москва,2003-10-22T12:56:33+0400
Менеджер по интернет-решениям,,1000.0,USD,Москва,2003-10-22T13:23:53+0400
Разработчик интерфейсов (GUI),,1300.0,USD,Москва,2003-10-22T13:25:31+0400
Ведущий разработчик (GUI),,1300.0,USD,Москва,2003-10-22T13:29:25+0400
Системный архитектор,,1500.0,USD,Москва,2003-10-22T13:32:53+0400
Менеджер проектов,,2200.0,USD,Москва,2003-10-22T13:39:35+0400
Руководитель проектов/Консультант в области Data Mining,,,,Москва,2003-10-22T14:12:10+0400
Консультант в области IT проектов,,,,Москва,2003-11-18T00:00:00+0300
ПРОГРАММИСТ,,800.0,USD,Москва,2003-10-22T14:15:24+0400
Системный администратор,,600.0,USD,Москва,2003-10-22T15:36:22+0400
Инженер-проектировщик,,2000.0,USD,Москва,2003-10-22T16:03:13+0400
Системный аналитик,,1300.0,USD,Москва,2003-10-22T17:15:07+0400
Старший разработчик,,1300.0,USD,Москва,2003-10-22T17:44:03+0400
Менеджер по продажам (работа с вендорами и системными интеграторами),,,,Москва,2003-10-22T18:01:57+0400
Технический консультант в отдел продаж крупной компании (оптовая торговля компьютерной техникой).,,800.0,USD,Москва,2003-10-22T18:41:07+0400
Системный администратор (компьютерная компания),,,,Москва,2003-10-22T18:44:55+0400
Инженер отдела гарантии (компьютерная фирма),,,,Москва,2003-10-22T18:48:50+0400
Специалист по внедрению информационных систем,,,,Москва,2003-11-17T00:00:00+0300
Дистрибьютор телефонных карт.,,500.0,USD,Москва,2003-10-23T13:47:24+0400
Product Certification Manager,,,,Москва,2003-10-23T13:59:03+0400
Collection Manager,,,,Москва,2003-10-23T14:11:11+0400
СИСТЕМНЫЙ АДМИНСТРАТОР,,,,Москва,2003-10-23T14:11:00+0400
Администратор АБС (старший/ведущий специалист) отдела банковских систем,,1400.0,USD,Москва,2003-10-23T15:07:58+0400
"WEB-дизайнер, WEB--художник",,400.0,USD,Москва,2003-10-23T15:13:54+0400
Сервис-инженер.,,350.0,USD,Санкт-Петербург,2003-10-23T16:45:00+0400
Менеджер по работе с корпоративными заказчиками.,,1000.0,USD,Санкт-Петербург,2003-10-23T16:52:52+0400
Менеджер проектов.,,600.0,USD,Санкт-Петербург,2003-10-23T17:17:28+0400
Программист Axapta,,2000.0,USD,Москва,2003-11-21T00:00:00+0300
Начальник отдела продвижения серверов.,,900.0,USD,Санкт-Петербург,2003-10-23T17:46:17+0400
Инженер по RISC-системам.,,550.0,USD,Санкт-Петербург,2003-10-23T17:49:57+0400
Сервис-инженер.,,300.0,USD,Санкт-Петербург,2003-10-23T17:56:35+0400
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ ЗАКАЗЧИКАМИ.,,,,Москва,2003-10-23T18:24:24+0400
Специалист по продажам,,,,Москва,2003-10-23T22:18:59+0400
Программист Axapta,,,,Москва,2003-10-24T10:04:26+0400
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,,,Москва,2003-10-24T11:33:53+0400
Специалист в отдел исследований розничной торговли,,600.0,USD,Москва,2003-10-24T11:50:21+0400
Программист,,,,Москва,2003-12-09T00:00:00+0300
Специалист отдела анализа расчетных такс и транзита,,,,Москва,2003-10-24T15:22:08+0400
Сотрудник отдела продаж,,,,Москва,2003-11-03T00:00:00+0300
МЕНЕДЖЕР ПО МАРКЕТИНГОВЫМ КОММУНИКАЦИЯМ,,,,Москва,2003-10-24T16:48:03+0400
Программист 1С,,,,Москва,2003-10-24T16:48:31+0400
Региональный менеджер по продажам,,1200.0,USD,Москва,2003-10-24T17:17:33+0400
Менеджер по работе с корпоративными клиентами,,2000.0,USD,Москва,2003-10-24T17:23:00+0400
Специалист по сопровождению клиентов,,,,Москва,2003-10-27T10:36:49+0300
Инженер-программист по внедрению и настройке ПО (операционная касса),,800.0,USD,Москва,2003-10-27T10:58:24+0300
IT Specialist,,,,Москва,2003-11-21T00:00:00+0300
Telecommunication officer,,,,Москва,2003-10-27T11:28:38+0300
Oracle Support Manager,,,,Москва,2003-10-27T11:32:08+0300
Product Manager MMS,,,,Москва,2003-10-27T12:09:44+0300
Прикладной программист,,600.0,USD,Москва,2003-10-27T12:13:18+0300
Инженер технического отдела на должность ведущего специалиста,,,,Москва,2003-10-27T12:26:46+0300
Аналитик бизнес-процессов,,1200.0,USD,Москва,2003-10-27T15:43:09+0300
Руководитель проекта (ERP системы),,1700.0,USD,Екатеринбург,2003-10-27T16:28:39+0300
Менеджер по работе с вендорами (производителями),,1200.0,USD,Москва,2003-10-27T16:36:35+0300
Аналитик,,,,Москва,2003-10-27T16:47:15+0300
Системный аналитик,,1000.0,USD,Москва,2003-10-27T16:59:40+0300
Аналитик,,,,Москва,2003-10-27T16:47:15+0300
Технический писатель,,800.0,USD,Москва,2003-10-27T17:03:55+0300
Технический писатель,,500.0,USD,Москва,2003-10-27T17:14:00+0300
"Кey account manager. Код вакансии: ""ТМ-АЛ-Мк""",,1500.0,USD,Москва,2003-11-12T00:00:00+0300
"Менеджер по работе с сетевыми магазинами. Код вакансии: ""ТМ-АЛ-М""",,1000.0,USD,Москва,2003-11-12T00:00:00+0300
"Менеджер по региональным продажам. Код вакансии: ""ТМ-АЛ-р""",,700.0,USD,Москва,2003-11-12T00:00:00+0300
Программист на Java,,,,Москва,2003-10-27T17:37:09+0300
System Administrator,,1200.0,USD,Москва,2003-11-16T00:00:00+0300
"Руководитель отдела IT. Код вакансии: ""Ш-ИТ""",,,,Москва,2003-11-12T00:00:00+0300
GUI Developer (with valid or having in the past USA visa),,1300.0,USD,Москва,2003-10-27T19:02:08+0300
Programmer,,1100.0,USD,Москва,2003-10-27T19:04:11+0300
Programmer,,1400.0,USD,Москва,2003-11-21T00:00:00+0300
Специалист по системам измерения эффективности деятельности,,2000.0,USD,Москва,2003-10-28T11:01:50+0300
Руководитель управления организационного развития и методологии бизнес-процессов,,2300.0,USD,Москва,2003-10-28T11:16:55+0300
ПРОДУКТ-МЕНЕДЖЕР ПО КСБ.,,500.0,USD,Санкт-Петербург,2003-10-28T13:34:25+0300
СБОРЩИКИ КОМПЬЮТЕРОВ.,,,,Санкт-Петербург,2003-10-28T13:49:12+0300
Инженер по тестированию.,,250.0,USD,Санкт-Петербург,2003-10-28T14:02:23+0300
Ведущий специалист отдела систем технологического управления,,,,Москва,2003-10-28T14:25:26+0300
PRE-SALE MANAGER (КОНСУЛЬТАНТ ПО ПРОДАЖАМ),,1500.0,USD,Москва,2003-10-28T15:17:01+0300
Менеджер по работе с корпоративными клиентами,,,,Москва,2003-10-28T15:23:48+0300
Менеджер проекта,,,,Москва,2003-10-28T16:00:13+0300
Дизайнер,,1000.0,USD,Москва,2003-12-25T00:00:00+0300
"Менеджер продукта/Product Manager ""Mobile Internet Services""",,,,Москва,2003-10-28T16:04:37+0300
"Инженер по поддержке продаж/Technical pre-sale по серверам SUN, IBM",,1500.0,USD,Москва,2003-11-24T00:00:00+0300
Руководитель проектов,,4000.0,USD,Москва,2003-10-28T17:06:19+0300
Business Development Manager (Management Consultant),,,,Москва,2003-10-28T18:49:04+0300
Руководитель проектов,,,,Москва,2003-10-28T19:36:33+0300
Программист OEBS,,,,Москва,2003-12-04T00:00:00+0300
Программист 1С,,,,Москва,2003-12-04T00:00:00+0300
Администратор web-сервера,,,,Москва,2003-12-04T00:00:00+0300
"Программист. Код вакансии: ""Ж-Ц-Пр""",,,,Москва,2003-11-12T00:00:00+0300
"Начальник ИТ отдела. Код вакансии: ""Ж-НачИТ""",,,,Москва,2003-11-12T00:00:00+0300
Group brand manager,,3500.0,USD,Москва,2003-11-24T00:00:00+0300
Программист-аналитик,,,,Москва,2003-10-29T10:39:38+0300
Руководитель отдела продаж,,,,Москва,2003-10-29T11:00:42+0300
Программист по администрированию  сайтов,,600.0,USD,Москва,2003-10-29T11:01:44+0300
Оператор службы технической поддержки iRU (производство ноутбуков),,,,Москва,2003-10-29T11:09:54+0300
Директор по ИТ (CIO),,6000.0,USD,Иркутск,2003-11-24T00:00:00+0300
Прграммист Platinum,,1200.0,USD,Москва,2003-10-29T12:35:44+0300
Инженер группы техподдержки,,700.0,USD,Москва,2003-12-05T00:00:00+0300
Менеджер по продажам IT -услуг,,1500.0,USD,Москва,2003-12-05T00:00:00+0300
Системный администратор,,,,Москва,2003-11-26T00:00:00+0300
System Administrator,,1700.0,USD,Москва,2003-10-29T18:51:16+0300
Менеджер-консультант по работе с клиентами.,,1000.0,USD,Москва,2003-10-29T19:04:17+0300
Директор по ИТ (CIO),,,,Иркутск,2003-11-24T00:00:00+0300
Websphere Sales Manager,,4000.0,USD,Москва,2003-10-29T21:31:34+0300
Приемщик в Сервис-центр,,400.0,USD,Москва,2003-10-30T10:25:13+0300
Начальник (технолог) производства,,1500.0,USD,Москва,2003-10-30T11:23:59+0300
Менеджер по работе с вендорами,,1700.0,USD,Москва,2003-10-30T12:23:37+0300
Key Account Manager,,3000.0,USD,Москва,2003-10-30T12:33:14+0300
Management Consultant (BDM),,7000.0,USD,Москва,2003-11-28T00:00:00+0300
Аналитик-программист,,1000.0,USD,Москва,2003-10-30T13:10:30+0300
Эксперт по подбору технического персонала,,700.0,USD,Москва,2003-12-16T00:00:00+0300
Специалист по внедрению банковского ПО,,600.0,USD,Москва,2003-11-03T11:35:49+0300
Менеджер проектов внедрения ПО,,1200.0,USD,Москва,2003-11-03T11:59:15+0300
М,,,,Москва,2003-11-03T13:28:55+0300
Тестировщик ПО,,400.0,USD,Москва,2003-11-03T13:32:08+0300
Менеджер проектов.,,600.0,USD,Санкт-Петербург,2003-11-03T13:41:53+0300
Сервис-инженер.,,350.0,USD,Санкт-Петербург,2003-11-03T13:52:13+0300
Менеджер по работе с корпоративными заказчиками.,,1000.0,USD,Санкт-Петербург,2003-11-03T13:53:29+0300
Начальник отдела продвижения серверов.,,900.0,USD,Санкт-Петербург,2003-11-03T14:00:21+0300
Инженер по RISC-системам.,,550.0,USD,Санкт-Петербург,2003-11-03T14:02:19+0300
ПРОДУКТ-МЕНЕДЖЕР ПО КСБ.,,500.0,USD,Санкт-Петербург,2003-11-03T14:09:13+0300
Консультант-внедренец (система учета ФХД предприятия),,,,Москва,2003-11-03T14:20:24+0300
Консультант-внедренец (ERP-система),,1000.0,USD,Москва,2003-11-03T14:24:26+0300
Программист С++,,700.0,USD,Москва,2003-11-03T14:27:36+0300
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ ЗАКАЗЧИКАМИ.,,,,Москва,2003-11-03T14:28:29+0300
